"ID_CLIENTE";"TIPO_EXTRACCION";"FECHA_ENCUESTA";"ID_PREFERENCIAS"
"7919-29";"PREF_WEB";2025-08-23;"EXT58;LOC8;LOC16;EXT12;EXT13;EXT8;LOC9;LOC37;EXT1;LOC11"
"4832-14";"PREF_WEB";2024-12-11;"LOC19;LOC7;LOC47;LOC5;LOC3;LOC11;LOC31;EXT2;EXT19;LOC37"
"9955-68";"PREF_WEB";2025-06-08;"EXT7;LOC6;EXT9;EXT6;EXT14;EXT86;EXT1;LOC14;EXT84;EXT11"
"3669-38";"PREF_WEB";2025-07-01;"LOC6;EXT24;LOC17;EXT10;LOC19;EXT8;LOC41;LOC27;EXT17;LOC1"
"1274-79";"PREF_WEB";2025-01-29;"EXT11;EXT2;EXT4;EXT6;EXT20;EXT85;EXT100;EXT18;EXT10;LOC22"
"4739-52";"PREF_WEB";2024-10-19;"LOC6;LOC8;LOC4;LOC12;LOC27;EXT15;EXT8;EXT4;LOC18;LOC23"
"9921-68";"PREF_WEB";2025-02-18;"LOC23;EXT9;EXT12;LOC10;LOC13"
"5016-91";"PREF_WEB";2024-07-22;"LOC37;LOC14;LOC27;LOC19;LOC7;LOC8;LOC42;LOC2;LOC12;LOC1"
"7180-67";"PREF_WEB";2024-01-28;"EXT52;LOC49;LOC3;LOC19;LOC20;LOC7;LOC6;LOC9;LOC15;LOC28"
"5480-91";"PREF_WEB";2025-03-01;"EXT17;EXT16;EXT6;EXT9;LOC10;LOC13;LOC19;LOC29;EXT50;LOC6"
"5505-28";"PREF_WEB";2025-01-18;"LOC42;EXT37"
"8555-96";"PREF_WEB";2025-05-07;"EXT19;EXT7;EXT44;EXT14;EXT67;LOC1;EXT8;LOC14;EXT3;EXT6"
"4203-30";"PREF_WEB";2025-09-02;"EXT10;LOC7;LOC6;LOC1;LOC19;LOC12;LOC24;EXT12;LOC48;EXT6"
"5151-94";"PREF_WEB";2025-12-28;"EXT10;LOC1;LOC16;EXT7;EXT12;EXT88;LOC6;LOC25;EXT4;EXT11"
"4209-62";"PREF_WEB";2024-05-08;"EXT18;LOC13;LOC6;EXT5;LOC7;LOC47;LOC14;EXT3"
"8759-67";"PREF_WEB";2025-01-05;"LOC23;LOC13;LOC50;LOC8;LOC6;LOC40;LOC3;LOC16;LOC12;LOC7"
"9734-36";"PREF_WEB";2024-01-23;"LOC18;EXT8;LOC38;EXT20;EXT23;LOC4;EXT10;EXT18"
"4714-87";"PREF_WEB";2025-01-22;"EXT11;LOC44;EXT18;LOC15;EXT4;EXT3;LOC7;LOC10;LOC20;EXT22"
"6207-10";"PREF_WEB";2025-11-20;"LOC6;EXT13;EXT4;LOC26;LOC14;EXT10"
"6379-25";"PREF_WEB";2025-07-31;"LOC25;LOC10;LOC13;LOC1;EXT34"
"6666-81";"PREF_WEB";2025-10-25;"EXT6;EXT17;LOC41"
"2963-17";"PREF_WEB";2025-02-16;"EXT8;LOC4;LOC17;EXT7;EXT36;EXT12;EXT2;EXT10;EXT77;EXT13"
"7381-70";"PREF_WEB";2024-10-17;"EXT8;LOC5;LOC3;EXT14;EXT1;LOC24;EXT59;LOC20;EXT11;EXT6"
"5761-30";"PREF_WEB";2025-09-11;"LOC2;EXT95;LOC11"
"4064-46";"PREF_WEB";2024-06-09;"LOC47;LOC18;LOC2;LOC1;LOC38;EXT20;EXT6;LOC14;LOC41;LOC9"
"9282-84";"PREF_WEB";2024-02-10;"EXT5;EXT41;EXT20;LOC44;EXT10;EXT1;EXT18;EXT2;EXT26"
"1184-37";"PREF_WEB";2024-03-17;"LOC5;LOC35;LOC15;LOC16;EXT34;LOC37;LOC2"
"8763-69";"PREF_WEB";2025-06-01;"EXT7;EXT14;EXT80;LOC4;EXT9;LOC16;EXT4;EXT20;EXT8"
"2024-64";"PREF_WEB";2024-06-29;"LOC2;LOC24;LOC35;EXT31;EXT8;LOC19;LOC7;LOC14;EXT15;EXT9"
"7404-97";"PREF_WEB";2025-01-19;"EXT14;EXT82;EXT9;LOC4;LOC1;LOC47;EXT10;EXT12;EXT2;LOC20"
"5806-83";"PREF_WEB";2024-06-01;"EXT40;LOC19;LOC9;LOC32;EXT3;LOC4;LOC16;EXT9;EXT12;LOC41"
"6367-15";"PREF_WEB";2024-08-16;"LOC33;LOC12;EXT21;EXT7;LOC17;LOC6;EXT13;LOC9;LOC41;EXT1"
"7163-31";"PREF_WEB";2025-07-10;"EXT4;LOC26;EXT18;EXT2"
"5119-59";"PREF_WEB";2025-12-16;"LOC19;LOC28;LOC17;LOC12;LOC9;LOC38;LOC4;LOC5;LOC10;EXT75"
"7483-59";"PREF_WEB";2024-07-29;"LOC38;LOC6;LOC40;LOC10;LOC18;LOC4;LOC8;LOC17;LOC49;LOC11"
"9214-39";"PREF_WEB";2025-02-22;"EXT7;EXT97;LOC23;EXT19;EXT4;EXT6;EXT17"
"5211-32";"PREF_WEB";2024-10-16;"EXT10;EXT16;LOC48;LOC7;LOC3;LOC10;LOC12;EXT8;LOC29;LOC19"
"8387-70";"PREF_WEB";2025-08-11;"LOC47;EXT20;LOC49;LOC20;LOC13;LOC1;LOC6;EXT1;LOC41;LOC4"
"5114-75";"PREF_WEB";2025-06-29;"EXT7;LOC21;EXT20"
"1465-12";"PREF_WEB";2024-10-25;"LOC10;LOC24;LOC12;LOC5;LOC17;LOC40;LOC18;LOC1;LOC37;LOC8"
"9715-22";"PREF_WEB";2024-07-18;"LOC24;LOC3;EXT9;EXT6;EXT61;LOC15;LOC11;EXT20;LOC41;LOC10"
"8906-96";"PREF_WEB";2025-06-20;"LOC7;EXT3;EXT82;LOC6;LOC16;EXT19;EXT1;EXT2;LOC46;EXT11"
"1285-44";"PREF_WEB";2025-04-23;"LOC39;EXT7;LOC5;LOC6;EXT12;EXT3;LOC17;LOC9;LOC20;LOC22"
"5865-12";"PREF_WEB";2024-09-25;"LOC44;EXT9;EXT1;EXT77;LOC13;EXT13;LOC10;EXT5;EXT6;EXT15"
"9441-82";"PREF_WEB";2025-12-14;"LOC19;LOC48;LOC3;LOC34;LOC6;LOC1;LOC10;LOC50;LOC18;LOC16"
"4155-56";"PREF_WEB";2024-02-10;"EXT5;EXT17;EXT10;LOC17;EXT20;LOC41;EXT4;LOC4;EXT23;LOC1"
"7395-85";"PREF_WEB";2025-04-10;"LOC1;LOC20;LOC42;LOC4;EXT73;LOC16;LOC9;LOC22"
"4858-65";"PREF_WEB";2024-04-04;"LOC5;LOC29;LOC16;EXT62"
"4055-53";"PREF_WEB";2024-12-25;"LOC28;EXT7;EXT19;EXT2;EXT38;EXT18;EXT4;EXT8"
"3636-67";"PREF_WEB";2025-05-04;"LOC9;LOC38;LOC45;EXT20;LOC10;LOC11;EXT1;EXT5;LOC20"
"6585-64";"PREF_WEB";2025-08-28;"LOC13;LOC6;EXT16;LOC50;LOC12;EXT6;LOC28;LOC23;LOC9;LOC10"
"8570-34";"PREF_WEB";2025-03-07;"LOC11;EXT5;EXT14;EXT43;EXT6;EXT12;LOC5;LOC42;LOC12;LOC9"
"4609-94";"PREF_WEB";2025-05-06;"EXT4;EXT5;EXT48;LOC16;EXT13;LOC6;LOC21"
"1763-85";"PREF_WEB";2024-07-11;"EXT2;EXT12;LOC13;LOC6;EXT4;LOC32;LOC11;LOC29;LOC2;EXT39"
"3866-20";"PREF_WEB";2024-12-24;"LOC17;LOC4;EXT25"
"2144-89";"PREF_WEB";2025-06-10;"LOC13;LOC5;EXT33;LOC31;LOC12;LOC1;LOC18;LOC3;LOC48;LOC10"
"1728-11";"PREF_WEB";2024-10-06;"LOC7;LOC50;LOC14;LOC26;EXT6;LOC4;LOC12;EXT60;EXT18;EXT10"
"8879-24";"PREF_WEB";2025-07-15;"EXT10;EXT7;EXT76;EXT14;EXT17;EXT1;EXT18;EXT30;LOC35;EXT2"
"8461-43";"PREF_WEB";2025-07-07;"LOC44;LOC47;LOC6;LOC20;LOC4;LOC9;EXT19;LOC38;LOC13;EXT7"
"7022-90";"PREF_WEB";2024-09-28;"LOC33;LOC15;LOC12;EXT16;EXT7;EXT6;EXT12;LOC7;LOC9;EXT86"
"5113-18";"PREF_WEB";2025-01-03;"LOC36;LOC9;LOC20;EXT97;LOC7"
"9550-48";"PREF_WEB";2024-02-28;"LOC17;EXT18;LOC7;EXT5;LOC39;LOC47;LOC3;LOC24;LOC13;LOC10"
"8801-84";"PREF_WEB";2024-01-28;"LOC5;LOC40;LOC23;EXT2;LOC13;LOC12;EXT1;EXT71;LOC9;EXT16"
"1356-67";"PREF_WEB";2024-03-23;"LOC6;LOC2;LOC5;LOC14;LOC12;LOC40;LOC3;LOC31;EXT52;LOC20"
"8856-34";"PREF_WEB";2024-11-10;"EXT5;LOC11;LOC34;LOC4;LOC18;EXT4;EXT18;LOC30;LOC9;LOC3"
"5793-41";"PREF_WEB";2024-03-25;"LOC14;LOC7;EXT7;LOC25;EXT13;LOC18;LOC9;EXT9"
"9640-51";"PREF_WEB";2024-06-26;"EXT19;LOC21;EXT9;EXT8;LOC19;EXT1;EXT15;EXT4;LOC2;EXT81"
"9032-47";"PREF_WEB";2025-02-26;"LOC18;EXT10;LOC3;EXT15;EXT7"
"1474-37";"PREF_WEB";2025-06-14;"LOC3;LOC9;LOC43;LOC2;EXT31;LOC24;LOC16;LOC18;LOC5;LOC13"
"8135-99";"PREF_WEB";2024-05-11;"EXT48;EXT2;LOC32;LOC5;LOC4;LOC43;EXT8;EXT14;LOC13;LOC18"
"7463-68";"PREF_WEB";2024-12-25;"LOC28;LOC46;LOC19;LOC32;LOC3;LOC14;LOC17;LOC6;LOC2;LOC8"
"5027-38";"PREF_WEB";2024-09-22;"LOC7;EXT68;LOC25;LOC13;LOC2"
"2172-54";"PREF_WEB";2025-08-25;"LOC20;LOC15;EXT2;LOC6;EXT14;EXT4;EXT12;LOC48;EXT74;LOC10"
"2565-74";"PREF_WEB";2025-07-02;"LOC35;LOC16;EXT14;LOC20;LOC10;LOC9;EXT10;LOC8;LOC28;EXT3"
"3443-56";"PREF_WEB";2024-01-29;"LOC8;LOC15;LOC4;LOC7;LOC47;LOC16;LOC21;LOC35;LOC3;LOC19"
"4971-81";"PREF_WEB";2025-01-09;"LOC19;LOC23;LOC8;EXT8;LOC2;EXT10;LOC12;EXT11;EXT73;LOC47"
"4365-62";"PREF_WEB";2025-10-24;"EXT24;LOC15;EXT8;LOC18;EXT19;LOC5;EXT4;LOC37;LOC7;LOC32"
"8559-41";"PREF_WEB";2024-08-02;"LOC34;LOC27;LOC2;LOC13;EXT14;LOC15;LOC41;EXT9;LOC8;LOC1"
"6443-32";"PREF_WEB";2024-10-20;"EXT44;EXT3;EXT11;EXT2;EXT1;EXT17;EXT10;EXT71;LOC31;EXT15"
"2846-28";"PREF_WEB";2025-04-17;"EXT13;LOC1;LOC33;EXT8;LOC7;LOC19"
"9151-53";"PREF_WEB";2025-03-14;"LOC17;LOC3;LOC34;LOC6;LOC5;EXT45;LOC13;LOC11;LOC39;LOC9"
"1898-78";"PREF_WEB";2024-07-27;"LOC12;LOC1;LOC24;LOC14;LOC8;LOC46;LOC4;EXT6;EXT18"
"7773-57";"PREF_WEB";2024-07-18;"LOC10;LOC2;LOC6;EXT44;LOC20;LOC49;LOC15;LOC16;LOC25;LOC9"
"5635-71";"PREF_WEB";2025-02-08;"LOC1;LOC2;LOC28;LOC15;LOC8;LOC14;LOC18;LOC3;LOC32;LOC39"
"2126-55";"PREF_WEB";2025-07-02;"EXT14;LOC6;LOC34;LOC1;LOC50;LOC16;EXT4;LOC10;EXT6;LOC20"
"3323-15";"PREF_WEB";2024-02-16;"EXT95;LOC16;LOC2;LOC5;LOC9;LOC7;LOC29;LOC19;LOC38;LOC14"
"3412-25";"PREF_WEB";2025-08-27;"LOC22;LOC16;LOC9;EXT75;LOC13;LOC48;LOC4;LOC2"
"8231-41";"PREF_WEB";2024-11-02;"EXT1;LOC10;EXT4;EXT20;LOC16;LOC22;EXT99;EXT18;LOC1;LOC12"
"6471-50";"PREF_WEB";2024-01-19;"LOC14;LOC15;EXT3;EXT14;LOC4;LOC32;LOC7;EXT7;EXT11;EXT38"
"1968-29";"PREF_WEB";2024-01-18;"EXT1;EXT10;EXT15;EXT57;LOC47"
"7378-31";"PREF_WEB";2025-04-24;"EXT37;EXT8;EXT16;EXT6;LOC46"
"4369-52";"PREF_WEB";2025-09-15;"EXT51;LOC15;LOC5"
"5708-84";"PREF_WEB";2024-03-24;"EXT6;LOC18;LOC49;EXT17;LOC2;LOC39;LOC4;EXT9;LOC3;LOC20"
"2081-25";"PREF_WEB";2024-11-09;"EXT6;LOC6;LOC50;EXT12;LOC8;LOC11;LOC32;EXT38;EXT10;LOC12"
"8503-92";"PREF_WEB";2024-05-29;"EXT36;EXT1;LOC49;EXT15;EXT17;LOC4;LOC18;LOC1;LOC17;EXT4"
"2306-68";"PREF_WEB";2025-05-31;"LOC8;LOC11;LOC29;LOC47;LOC6;EXT34;LOC4;LOC27;LOC20"
"1326-63";"PREF_WEB";2024-03-15;"LOC21;LOC9;LOC16;EXT18;EXT13;EXT8;EXT10;LOC2;EXT39;LOC11"
"7448-58";"PREF_WEB";2024-10-21;"EXT6;EXT19;LOC20;EXT5;LOC48;LOC10;LOC8;EXT29"
"7458-64";"PREF_WEB";2025-02-23;"LOC14;LOC39;EXT2;EXT14;LOC6;LOC2;LOC42;LOC7;EXT5;LOC15"
"1487-43";"PREF_WEB";2025-07-20;"LOC44;EXT70;EXT2;EXT10;EXT4;EXT7;LOC17;EXT11;EXT12;LOC10"
"6091-25";"PREF_WEB";2025-12-16;"EXT6;EXT2;EXT9;EXT69;EXT40;LOC30;EXT19;EXT11;EXT7"
"6188-15";"PREF_WEB";2025-01-26;"LOC7;LOC4;EXT6;EXT12;LOC40;LOC18;EXT3;LOC19"
"6064-68";"PREF_WEB";2025-09-16;"EXT90;EXT2;EXT11;EXT8;LOC31"
"6316-65";"PREF_WEB";2025-06-05;"LOC26;LOC10;EXT15;LOC13;EXT2;LOC7;EXT8"
"8560-40";"PREF_WEB";2024-08-09;"EXT8;EXT1;LOC19;LOC7;EXT26;LOC34;EXT15;EXT6;EXT19;EXT4"
"6057-83";"PREF_WEB";2025-09-04;"LOC3;EXT49;LOC48;LOC6;LOC7;LOC17;LOC18;LOC28;LOC20;LOC4"
"1688-28";"PREF_WEB";2024-12-07;"LOC9;LOC12;LOC37;LOC34;EXT6;LOC7;LOC2;LOC44;LOC19;EXT15"
"6754-93";"PREF_WEB";2025-12-28;"EXT26;LOC17;LOC27;LOC5;LOC13;LOC15;LOC9;LOC8;LOC40;LOC2"
"5850-76";"PREF_WEB";2025-05-05;"LOC6;LOC11;LOC7;LOC15;LOC10;LOC40;LOC48;LOC13;LOC36;LOC5"
"8350-57";"PREF_WEB";2024-05-08;"EXT2;EXT12;LOC43;EXT18;EXT10;EXT50;EXT9"
"5737-96";"PREF_WEB";2024-12-30;"LOC7;LOC9;LOC17;EXT50;LOC26"
"8995-60";"PREF_WEB";2025-12-30;"EXT6;EXT19;EXT1;LOC45"
"9817-31";"PREF_WEB";2024-03-04;"LOC17;LOC2;LOC10;LOC9;LOC19;LOC27;LOC6;LOC38;LOC15;LOC32"
"2475-70";"PREF_WEB";2024-05-02;"LOC9;LOC19;LOC2;EXT16;EXT2;LOC16;LOC24;EXT4;LOC46;LOC4"
"3109-31";"PREF_WEB";2025-11-05;"LOC10;LOC20;LOC47;LOC41;LOC5;EXT87;LOC17;LOC18;LOC9;LOC7"
"9145-51";"PREF_WEB";2024-02-29;"LOC1;LOC18;EXT80"
"1703-32";"PREF_WEB";2024-05-31;"LOC14;LOC10;EXT3;EXT98;EXT19;EXT20;EXT5;EXT9;EXT38;EXT2"
"7651-11";"PREF_WEB";2024-11-26;"EXT97;LOC17;LOC3"
"9244-17";"PREF_WEB";2024-01-18;"LOC6;LOC4;LOC5;LOC7;LOC18;LOC27;LOC37;LOC19;LOC24;LOC17"
"5781-91";"PREF_WEB";2025-03-14;"LOC42;EXT19;EXT6;EXT95;LOC20;EXT4;LOC7;EXT3;EXT14;EXT7"
"5263-68";"PREF_WEB";2025-10-08;"LOC33;EXT13;EXT4;EXT7;EXT40;EXT5;EXT20;EXT17;EXT36;EXT8"
"2595-46";"PREF_WEB";2025-07-09;"LOC30;LOC13;LOC26;EXT14;LOC46;LOC3;LOC8;LOC1;EXT5;LOC16"
"7275-92";"PREF_WEB";2024-12-31;"LOC15;LOC30;EXT19;LOC8;LOC17;LOC50;LOC3;EXT6;LOC1;LOC41"
"1539-70";"PREF_WEB";2024-01-04;"EXT5;LOC11;EXT17;LOC9"
"5650-59";"PREF_WEB";2024-03-24;"LOC26;EXT1;LOC23;LOC20;EXT12;EXT41;EXT5;LOC4;LOC16;LOC2"
"1903-84";"PREF_WEB";2024-01-11;"LOC26;LOC22;LOC19;LOC8;LOC16;LOC9;LOC7;LOC1;LOC17;LOC40"
"6546-23";"PREF_WEB";2025-01-27;"LOC20;LOC37;LOC7;LOC8;LOC17;LOC13;LOC40;LOC36;LOC10;LOC6"
"6054-62";"PREF_WEB";2024-03-11;"EXT54;LOC18;EXT16;LOC3;LOC9;EXT10;EXT5;EXT18;LOC47"
"4618-51";"PREF_WEB";2024-01-10;"EXT31;EXT4;LOC3;EXT16;EXT1;LOC32;LOC20"
"3530-88";"PREF_WEB";2025-02-23;"LOC16;LOC6;LOC10;LOC14;LOC5;LOC44;EXT54;LOC22;LOC18;LOC3"
"8028-54";"PREF_WEB";2025-01-14;"EXT1;EXT8;EXT16;LOC17;EXT56;LOC48;LOC20;LOC4;LOC9;EXT15"
"4674-44";"PREF_WEB";2024-07-24;"EXT2;EXT51;LOC47;EXT13;EXT6;EXT11;LOC9;LOC6;EXT4;LOC13"
"2942-52";"PREF_WEB";2025-11-23;"LOC8;LOC41;EXT5;LOC7;LOC15;LOC14;EXT18;EXT3;LOC1;LOC38"
"5540-12";"PREF_WEB";2025-01-31;"LOC13;LOC2;EXT15;LOC18;LOC6;LOC49;EXT3;EXT21;EXT2;LOC28"
"8313-69";"PREF_WEB";2024-09-12;"LOC20;LOC1;LOC24;LOC3;LOC18;LOC8;LOC19;LOC2;LOC44;EXT60"
"5672-23";"PREF_WEB";2024-02-06;"EXT5;LOC12;EXT15;EXT6;LOC8;LOC38;LOC19;LOC24;LOC7;LOC9"
"3692-23";"PREF_WEB";2024-10-10;"LOC19;EXT94;EXT6;EXT7;EXT13;EXT10;EXT16;EXT8;EXT54;LOC6"
"2734-94";"PREF_WEB";2024-11-22;"EXT37;EXT3;EXT8;EXT45;LOC24;EXT10;EXT2;EXT14;EXT19"
"4298-64";"PREF_WEB";2024-03-12;"EXT18;EXT1;LOC17;LOC7;LOC21;LOC8;LOC20"
"9154-12";"PREF_WEB";2024-04-21;"EXT14;EXT2;EXT11;EXT9;EXT8;LOC2;LOC17;EXT36;LOC23;EXT7"
"4219-23";"PREF_WEB";2025-07-24;"LOC1;EXT3;LOC37;LOC18;EXT15;LOC7;LOC11;LOC4;LOC30;EXT9"
"9748-93";"PREF_WEB";2024-01-31;"LOC26;LOC6;LOC21;LOC13;EXT76;LOC20;LOC9;LOC15;LOC2;LOC10"
"3644-30";"PREF_WEB";2025-07-09;"EXT31;EXT6;EXT4;EXT7;EXT2;EXT85;LOC46;EXT20;EXT12"
"4124-77";"PREF_WEB";2025-10-26;"LOC6;LOC14;LOC3;LOC4;LOC44;LOC16;LOC1;LOC19;EXT25;LOC33"
"4299-64";"PREF_WEB";2024-12-12;"LOC14;LOC4;EXT33;EXT10;EXT19;EXT18;EXT7"
"2258-85";"PREF_WEB";2024-02-23;"EXT85;EXT3;EXT2;LOC29;EXT16"
"3270-73";"PREF_WEB";2025-09-26;"LOC1;EXT20;LOC9;LOC12;EXT4;LOC8;LOC41;EXT7;LOC17;LOC38"
"4127-75";"PREF_WEB";2025-07-24;"LOC47;EXT100;LOC14;LOC48;LOC4;LOC5;LOC12;LOC7"
"2719-64";"PREF_WEB";2024-12-05;"EXT99;LOC12;EXT10;EXT7;EXT4;LOC1;LOC31;EXT1;EXT15;EXT12"
"6800-92";"PREF_WEB";2025-03-17;"EXT4;EXT9;EXT11;EXT74;EXT6;EXT19;LOC41;EXT14;EXT1;EXT69"
"8670-22";"PREF_WEB";2024-01-29;"LOC11;EXT5;EXT14;LOC18;LOC8;LOC7;EXT10;LOC42;LOC43;EXT41"
"6632-89";"PREF_WEB";2025-10-28;"LOC19;EXT19;LOC9;EXT1"
"6512-30";"PREF_WEB";2024-11-08;"LOC35;LOC7;EXT11;LOC32;LOC37;LOC2;EXT1;LOC11;LOC8;LOC14"
"5532-26";"PREF_WEB";2025-02-26;"LOC10;LOC6;LOC9;LOC8;LOC18;LOC12;LOC39;LOC14;LOC43;LOC33"
"2175-43";"PREF_WEB";2025-02-23;"LOC7;EXT12;LOC2;LOC17;LOC18;LOC39;EXT8"
"5206-71";"PREF_WEB";2025-01-17;"EXT15;LOC20;LOC18;LOC8;LOC6;LOC24;EXT3;LOC35;EXT1"
"9364-13";"PREF_WEB";2025-08-24;"LOC50;LOC5;EXT10;LOC23;LOC39;LOC3;LOC4;LOC20;LOC16;EXT19"
"3147-97";"PREF_WEB";2025-10-23;"EXT18;LOC4;EXT4;LOC3;EXT19;EXT94;LOC12;EXT6;LOC20;LOC40"
"1410-11";"PREF_WEB";2025-03-31;"LOC7;LOC5;EXT11;EXT5;LOC40;LOC19;LOC11;EXT8;EXT23;LOC41"
"5143-91";"PREF_WEB";2024-05-30;"LOC7;LOC4;LOC45;LOC14;EXT52"
"2469-90";"PREF_WEB";2025-08-02;"LOC9;LOC31;LOC1;LOC18;LOC11;EXT1;LOC5;LOC40;EXT19;LOC41"
"9005-97";"PREF_WEB";2024-06-30;"LOC15;LOC7;EXT20;EXT4"
"3295-83";"PREF_WEB";2024-01-18;"EXT12;LOC15;LOC12;EXT89;LOC1;EXT6;LOC39;EXT7;LOC6;LOC21"
"9987-85";"PREF_WEB";2025-01-09;"LOC27;LOC8;EXT79;LOC7;LOC15;LOC13;LOC16;LOC29;LOC10;LOC1"
"3694-29";"PREF_WEB";2024-07-09;"EXT13;EXT19;LOC42;EXT8;EXT7;LOC5;LOC13;EXT43;EXT3"
"8588-81";"PREF_WEB";2024-11-14;"LOC7;LOC22;LOC13;LOC2;LOC5;EXT34;LOC34;LOC14"
"1792-40";"PREF_WEB";2025-11-15;"LOC12;EXT9;EXT12;LOC3;LOC17;LOC26;LOC1;LOC2;LOC21;EXT1"
"6133-98";"PREF_WEB";2025-01-05;"LOC41;EXT8;LOC8;LOC10;LOC18;LOC19;EXT4;EXT11;LOC5;LOC21"
"6461-77";"PREF_WEB";2025-02-25;"LOC46;LOC11;LOC36;LOC16;EXT19;LOC2;EXT4;EXT89;LOC3;EXT9"
"4675-69";"PREF_WEB";2025-03-16;"LOC9;EXT56;LOC2;LOC17;LOC31;LOC1;LOC12;LOC14;LOC4;LOC29"
"6588-69";"PREF_WEB";2024-05-20;"LOC3;LOC4;LOC37;LOC22;LOC7;EXT95;LOC14;LOC19"
"9793-24";"PREF_WEB";2024-06-28;"EXT16;LOC16;LOC3;LOC10;LOC21;LOC7;LOC29;LOC43;EXT9;LOC18"
"2934-84";"PREF_WEB";2024-12-10;"LOC5;LOC2;LOC12;LOC27;LOC10;LOC7;LOC28;LOC17;LOC45;LOC18"
"6095-46";"PREF_WEB";2025-09-07;"EXT3;LOC6;LOC41;LOC3;LOC11;EXT19;LOC1;EXT9;LOC16;LOC36"
"8415-61";"PREF_WEB";2024-09-06;"LOC34;LOC8;EXT9;LOC6;EXT2;EXT17;LOC12;EXT12;EXT45"
"6915-63";"PREF_WEB";2024-06-12;"LOC7;EXT24;LOC36;LOC33;LOC19;LOC17;LOC5"
"9292-20";"PREF_WEB";2025-01-10;"EXT14;LOC3;LOC20;EXT95;EXT3;LOC8;LOC13;LOC22;EXT6;LOC21"
"5532-74";"PREF_WEB";2025-04-17;"LOC41;LOC39;LOC20;LOC10;LOC48;LOC9;LOC11;LOC1;LOC8;LOC16"
"6348-65";"PREF_WEB";2024-11-02;"LOC4;EXT8;LOC24;LOC19;EXT18;EXT9;EXT86"
"9692-81";"PREF_WEB";2024-08-23;"LOC15;LOC27;LOC8;LOC6;LOC5;LOC10;LOC11;LOC13;LOC49;LOC48"
"5619-70";"PREF_WEB";2025-02-13;"EXT83;EXT14;LOC19;EXT7;EXT17;EXT1;LOC5"
"3228-88";"PREF_WEB";2024-07-20;"LOC21;LOC1;LOC10;LOC6;LOC14;LOC42;LOC32;LOC20;LOC2;LOC11"
"2519-87";"PREF_WEB";2024-08-03;"LOC16;LOC10;LOC2;LOC8;LOC7;LOC36;LOC12;LOC26;LOC20;LOC33"
"3415-63";"PREF_WEB";2025-03-27;"EXT1;EXT11;EXT86;EXT13;EXT8;LOC4;LOC22;EXT4;LOC10;LOC11"
"8122-76";"PREF_WEB";2025-05-31;"LOC11;LOC13;LOC1;LOC2;LOC31;EXT100;LOC9;LOC46;LOC8;LOC16"
"9981-81";"PREF_WEB";2025-04-02;"LOC6;EXT99;LOC24;LOC15;LOC14;LOC16;LOC30;LOC4;LOC3;LOC1"
"6225-93";"PREF_WEB";2025-10-27;"LOC10;LOC1;LOC4;LOC41;LOC16;LOC8;EXT39;LOC19;LOC15;LOC36"
"7315-37";"PREF_WEB";2025-07-03;"LOC3;EXT18;EXT26;EXT13;EXT4;LOC17;EXT1"
"1859-58";"PREF_WEB";2025-05-04;"EXT11;EXT4;EXT10;EXT6;EXT68;EXT13;LOC6;LOC20"
"8507-17";"PREF_WEB";2025-10-10;"EXT2;LOC43;LOC8;LOC3;EXT15;LOC36;LOC18;EXT89;EXT4;LOC11"
"1693-69";"PREF_WEB";2024-08-22;"LOC13;EXT4;LOC19;LOC2;LOC8;EXT71;EXT10;LOC39;EXT16"
"5514-92";"PREF_WEB";2024-02-19;"LOC13;EXT43;LOC47;LOC8;LOC4;LOC2;LOC24;LOC1;LOC16;LOC18"
"5232-17";"PREF_WEB";2025-06-14;"EXT3;LOC14;EXT19;LOC49;LOC46;EXT8;LOC1;LOC10;LOC19;LOC6"
"2104-85";"PREF_WEB";2025-01-14;"LOC11;LOC7;LOC4;LOC21;LOC2;LOC1;LOC20;EXT73;LOC50;LOC16"
"9975-46";"PREF_WEB";2024-01-20;"LOC1;LOC24;LOC49;LOC20;LOC43;LOC8;LOC2;LOC5;LOC15;LOC17"
"9343-26";"PREF_WEB";2024-05-28;"EXT12;EXT8;LOC5;LOC1;LOC21;LOC32;EXT1;LOC7;LOC17;LOC11"
"1426-83";"PREF_WEB";2025-09-07;"EXT17;EXT8;LOC33"
"1723-70";"PREF_WEB";2025-07-05;"LOC11;EXT8;LOC18;EXT12;EXT16;LOC24;LOC2;EXT4;LOC9;EXT26"
"1580-70";"PREF_WEB";2024-12-30;"EXT7;EXT2;EXT40;LOC27;EXT12;EXT11;EXT5"
"7305-55";"PREF_WEB";2024-04-04;"EXT4;EXT10;EXT5;LOC9;EXT73;EXT37;LOC18;EXT2;EXT20;EXT16"
"6791-99";"PREF_WEB";2025-06-10;"LOC32;LOC10;LOC36;LOC12;LOC29;LOC7;LOC13;LOC20;LOC9;LOC6"
"9017-51";"PREF_WEB";2024-09-06;"LOC36;LOC9;LOC13;LOC32;LOC8;LOC12;EXT72;LOC10;LOC26"
"2136-54";"PREF_WEB";2025-05-25;"LOC7;EXT13;LOC17;LOC43;EXT3;EXT10"
"5737-79";"PREF_WEB";2025-10-07;"LOC47;LOC10;LOC4;EXT63;LOC18;LOC22;LOC13"
"1276-57";"PREF_WEB";2025-08-14;"LOC40;LOC7;LOC3;LOC5;EXT2;EXT12;LOC46;LOC19;LOC50;LOC16"
